CaseOrder,Churn,Outage_sec_perweek,Yearly_equip_failure,Income,Email,Contacts,Techie,Contract,Multiple,Tenure,MonthlyCharge,Bandwidth_GB_Year
6123,No,12.91232,0,57290.83,12,0,No,One year,Yes,40.35081,230.1344,4038.962601
6124,No,10.12157,2,22121.83,18,2,Yes,Two Year,No,67.73428,149.9598,5767.903799
6125,No,15.49091,1,55044.0,10,0,Yes,Two Year,No,55.76068,127.4421,5256.017788
6126,No,12.36929,0,29803.1,12,2,Yes,Month-to-month,No,68.24302,187.4847,6056.563368
6127,No,9.8446,0,28409.36,11,0,No,One year,No,56.736,139.9512,5176.004699
6128,No,13.62609,0,5666.72,13,1,No,One year,No,43.51717,147.4421,3812.770109
6129,No,11.09976,1,35026.08,17,0,Yes,Two Year,Yes,58.6209,112.4844,5059.515014
6130,No,8.06448,0,16759.04,12,1,Yes,One year,Yes,56.86301,172.4404,5669.10693
6131,No,13.44364,1,167846.0,7,3,No,One year,Yes,62.6686,184.9797,5901.89928
6132,No,5.482207,3,39291.83,12,1,No,Month-to-month,Yes,47.65726,157.4698,4115.596496
6133,No,11.8484,0,102609.3,11,2,No,Month-to-month,No,58.26304,92.5018,4997.254175
6134,No,2.478941,0,21294.02,12,0,No,Month-to-month,Yes,64.7292,182.497,5652.192603
6135,No,5.741968,0,45697.72,15,3,No,Month-to-month,No,49.28233,95.01949,4179.222967
6136,No,9.278338,0,22036.29,10,0,No,Month-to-month,No,60.15262,112.4551,5092.44112
6137,No,6.167016,0,132149.5,10,1,No,Two Year,No,47.34761,257.6549,4665.041877
6138,No,6.300198,2,113595.2,8,1,No,Two Year,No,63.66258,235.1372,6396.483969
6139,No,13.47145,0,41978.12,10,1,No,One year,No,58.41511,154.9919,5454.264521
6140,No,15.10392,0,82500.7,11,1,No,One year,No,71.01166,152.4579,6580.770491
6141,No,11.37166,0,38645.01,12,0,No,Two Year,Yes,64.37976,149.9447,5980.037893
6142,No,11.97729,0,52658.25,12,1,No,Month-to-month,Yes,65.48954,159.9656,6287.497445
6143,Yes,10.46838,0,38157.4,17,0,No,Month-to-month,Yes,59.16267,267.6647,5544.854265
6144,No,13.51163,3,51826.63,13,0,No,Month-to-month,Yes,71.73306,204.961,6396.472998
6145,No,11.98659,0,12490.92,12,1,No,Two Year,No,66.95572,220.1185,6016.072225
6146,No,7.594244,0,14551.81,12,2,No,Month-to-month,Yes,57.50554,204.9797,5133.478559
6147,No,9.720852,0,24503.38,10,0,No,One year,No,49.40477,142.4526,4875.213905
6148,No,16.98002,0,45578.06,12,1,Yes,Month-to-month,No,59.97525,127.4586,5135.332591
6149,No,7.626965,0,17812.53,13,1,No,One year,Yes,55.40938,149.9776,4847.690335
6150,No,9.339435,1,2131.71,14,2,No,Month-to-month,Yes,56.84855,192.4404,5047.446061
6151,No,8.696232,0,28635.7,11,2,No,Month-to-month,No,67.89181,184.9647,6054.489807
6152,No,6.900377,0,25195.84,11,0,No,Two Year,No,44.75964,127.4601,4170.169733
6153,No,8.583757,1,69959.26,14,0,No,Two Year,Yes,65.79896,199.9902,6269.18922
6154,Yes,5.077546,1,54835.61,9,0,No,Month-to-month,Yes,50.07284,235.1555,5249.968921
6155,No,9.718876,0,51321.51,16,0,No,Two Year,No,59.81234,104.9629,5111.961455
6156,No,11.66849,0,129787.2,11,0,No,Two Year,No,57.1124,112.4551,4792.875751
6157,No,12.12235,0,54797.32,10,2,No,Month-to-month,Yes,63.99841,172.4885,5909.655057
6158,No,11.02239,0,39713.66,10,1,No,One year,No,60.16638,149.9598,5203.543626
6159,No,9.735735,0,38060.22,10,1,No,Two Year,Yes,68.96601,149.9928,6254.208798
6160,No,10.31317,2,57602.95,11,2,No,Month-to-month,Yes,55.66796,175.0211,5105.294837
6161,No,12.17226,0,39021.86,10,1,No,One year,No,60.78156,222.6281,6017.240403
6162,No,8.98383,0,25767.04,7,0,No,Month-to-month,No,56.56567,154.9618,5436.225993
6163,Yes,9.137722,0,20664.99,11,1,Yes,Month-to-month,Yes,62.36767,242.6106,6211.970512
6164,No,11.38655,0,27751.19,14,2,No,Month-to-month,Yes,55.28091,169.9671,4998.892491
6165,No,5.214198,1,8565.31,15,3,No,Month-to-month,Yes,64.10363,137.5165,5473.406858
6166,No,10.22828,1,13080.72,12,0,No,Month-to-month,Yes,61.53705,149.9447,5841.516274
6167,No,9.439823,0,26235.49,15,0,No,Month-to-month,Yes,68.33092,159.9875,5775.455429
6168,No,12.48501,0,20782.65,12,0,No,Two Year,No,68.87727,184.9785,6139.778068
6169,No,3.788229,0,12457.29,15,2,Yes,Month-to-month,No,67.20609,127.4601,6350.509594
6170,No,10.043,1,11464.09,14,2,No,One year,Yes,56.53318,255.1555,5490.285527
6171,No,10.87256,0,103510.7,11,3,No,Two Year,No,63.67919,127.4601,5831.318891
6172,No,6.897334,0,79197.42,13,0,Yes,Two Year,No,71.65389,129.9621,6745.232916
6173,No,7.132554,0,105193.1,9,0,No,Two Year,No,44.55455,162.4827,3998.697285
6174,No,11.0201,0,64728.95,12,0,No,One year,Yes,47.98288,157.4836,4143.62851
6175,No,6.752764,0,12883.78,15,1,No,Month-to-month,No,56.37649,104.9643,5088.824488
6176,No,6.408361,0,17563.99,9,0,No,Two Year,No,66.98487,94.97283,6234.269377
6177,No,8.819698,1,80205.9,15,1,Yes,Month-to-month,No,50.56974,222.6609,4729.989422
6178,No,11.27068,1,42964.38,10,0,No,Month-to-month,Yes,65.9038,182.4538,5840.003407
6179,No,7.852913,0,15095.8,20,0,No,Two Year,No,60.36546,142.4713,5799.053123
6180,No,7.334084,1,53833.45,10,1,No,Two Year,No,51.34296,232.6228,4965.237046
6181,No,11.93019,1,19533.69,8,0,No,Month-to-month,No,62.83833,222.6281,6066.459973
6182,No,6.575864,1,18474.89,9,4,No,One year,No,58.52876,184.967,5045.986552
6183,No,10.10174,0,78123.58,9,0,No,Month-to-month,Yes,56.01033,162.5119,5190.911924
6184,No,7.883046,0,28045.78,12,1,Yes,Month-to-month,No,70.67111,210.1518,6557.61015
6185,No,13.1963,0,19293.1,14,0,No,Two Year,Yes,70.98518,277.6375,6651.677415
6186,No,5.76336,0,7391.15,11,1,No,One year,No,62.54758,220.1185,5640.487005
6187,No,10.78801,1,30546.19,10,2,No,Month-to-month,Yes,70.80297,125.0073,5991.463291
6188,No,6.080936,0,8271.97,10,4,No,Month-to-month,No,45.50676,139.9512,4206.724875
6189,No,14.35567,1,18556.35,10,1,No,Two Year,No,58.79896,235.1591,5547.293219
6190,No,9.94047,0,50491.3,10,2,Yes,One year,Yes,62.58644,182.4538,5372.192462
6191,No,8.351139,0,644.32,13,1,Yes,Two Year,Yes,68.14401,159.9794,6386.315071
6192,No,11.01585,2,11150.32,5,1,No,Month-to-month,No,67.85251,129.9621,6172.3134
6193,No,11.59313,0,38682.52,4,1,No,One year,Yes,61.20259,187.4673,6031.527231
6194,No,8.171958,0,33436.08,8,1,No,Month-to-month,Yes,62.39033,202.4433,5349.364775
6195,No,8.634494,0,57023.3,7,2,No,Month-to-month,Yes,66.57674,204.9496,6217.615271
6196,No,14.78012,0,95657.24,10,1,No,One year,Yes,56.97688,192.4705,5154.285324
6197,No,8.496571,3,14975.47,6,4,Yes,Month-to-month,No,66.28837,210.138,6022.470272
6198,No,10.40664,0,36196.63,11,0,No,One year,Yes,65.1302,197.484,6468.116177
6199,No,7.329087,0,35180.11,11,0,No,Month-to-month,Yes,63.08784,152.4952,5485.07682
6200,No,8.680968,0,58102.4,11,1,No,Month-to-month,No,68.6808,114.9838,5729.606483
6201,No,12.51371,0,51126.59,10,1,No,Two Year,Yes,62.43544,184.9496,5823.280926
6202,No,13.7907,0,89224.24,13,3,No,Month-to-month,Yes,44.16108,175.0211,3984.440452
6203,No,9.499777,0,50595.25,15,0,No,Month-to-month,Yes,45.82823,214.9663,4165.246664
6204,No,6.93877,0,52745.63,12,2,No,Month-to-month,Yes,65.38502,192.4885,5546.205773
6205,No,8.250739,1,18640.62,14,2,No,One year,No,47.67411,127.4958,4088.474484
6206,No,12.37749,0,27890.61,16,1,No,Month-to-month,Yes,69.80788,277.6375,6548.654854
6207,No,6.536395,0,14235.87,16,2,No,Month-to-month,No,56.73689,149.9621,5006.557282
6208,No,11.68326,0,20757.95,9,2,Yes,One year,No,51.63534,207.6094,4769.420216
6209,No,10.21293,0,66851.03,14,1,No,One year,Yes,70.16722,159.9476,6377.495823
6210,No,7.924814,0,20544.64,10,1,No,Two Year,No,65.68601,107.4806,5779.189603
6211,No,12.06772,2,80501.9,15,0,No,Two Year,No,50.24709,112.4551,4216.911911
6212,No,7.784659,1,28218.54,12,0,No,Two Year,No,63.97947,190.127,6246.190895
6213,No,6.20201,0,26644.15,15,1,No,One year,No,71.25102,172.4579,6515.85714
6214,No,10.34133,0,60163.56,9,0,No,Month-to-month,No,71.56158,164.9889,6243.772617
6215,No,14.17634,1,84378.57,13,0,No,Month-to-month,No,54.03406,127.4738,5135.275111
6216,No,10.06866,0,22293.87,12,0,No,Month-to-month,No,56.7422,147.4421,4881.833739
6217,No,10.72776,0,56567.94,14,0,No,One year,Yes,62.47951,175.0211,5422.798976
6218,No,12.85453,0,14325.51,13,1,No,One year,No,60.20609,92.45514,5379.896069
6219,No,8.939435,0,30533.21,12,2,Yes,Month-to-month,Yes,46.00587,137.4684,4187.61619
6220,No,10.06248,0,123206.3,8,1,No,Two Year,Yes,62.8196,172.4848,5593.760801
6221,No,2.304655,0,4007.53,13,0,No,Month-to-month,No,55.17028,222.6362,4964.396722
6222,No,12.12014,0,19016.55,16,3,Yes,Two Year,No,51.06149,164.9785,5144.987347
6223,Yes,6.970213,1,109866.0,9,0,No,Month-to-month,No,57.59524,200.1323,5899.937578
6224,No,8.868794,0,33920.51,8,0,No,Two Year,Yes,57.87341,220.1149,5655.25061
6225,Yes,6.221255,0,17286.64,12,1,No,Month-to-month,No,60.43351,202.65,5976.368221
6226,No,4.900186,0,15771.28,13,1,No,Two Year,No,70.37667,210.127,6179.8226
6227,Yes,10.34686,0,12166.43,15,1,No,Month-to-month,Yes,42.94126,255.1555,4345.808076
6228,No,16.06426,0,26295.5,12,3,No,Month-to-month,No,67.13541,225.1457,6684.346075
6229,No,10.50405,0,30011.53,9,1,No,Two Year,Yes,66.86003,235.1417,6572.882898
6230,No,7.434418,1,41169.83,17,0,No,One year,Yes,65.33266,172.4705,6192.141187
6231,No,9.609746,0,3345.65,11,0,No,Month-to-month,No,53.5771,137.4616,4751.270751
6232,No,9.054841,0,27737.13,15,0,No,Month-to-month,No,45.16619,212.6415,4680.021701
6233,No,14.95145,0,27392.87,9,3,No,Two Year,Yes,66.81556,147.4783,5683.351672
6234,No,10.74715,1,13638.46,11,1,No,Two Year,No,63.18349,184.9785,5651.568466
6235,No,10.08115,2,55285.5,11,2,Yes,Month-to-month,No,63.78741,149.9378,5939.401407
6236,Yes,6.094281,0,22788.17,10,0,No,Month-to-month,Yes,55.20546,262.6106,5267.957878
6237,No,12.16532,1,17580.86,10,2,No,Two Year,No,65.69406,94.97283,5933.23425
6238,No,10.60962,0,31468.83,11,0,No,Month-to-month,No,46.1155,194.9699,4380.489566
6239,No,5.757065,0,36394.84,9,1,No,Month-to-month,No,62.50904,112.4551,5009.242921
6240,No,13.3668,0,14392.29,10,3,No,Two Year,Yes,55.66379,139.9861,4909.784465
6241,No,5.984456,1,34337.25,18,0,No,Month-to-month,Yes,67.09465,169.9447,5758.811211
6242,No,10.20965,0,50305.65,18,1,No,Month-to-month,No,49.35209,139.983,4827.605046
6243,No,12.25637,0,14377.81,10,0,Yes,Month-to-month,Yes,63.32675,252.6378,5955.463381
6244,No,10.11757,0,17781.1,11,2,No,Two Year,No,71.61196,119.9568,6676.117614
6245,No,9.117518,1,50058.12,15,1,No,Two Year,No,48.82198,152.4555,4853.390396
6246,No,16.84798,0,6013.43,11,0,No,Month-to-month,No,66.85047,149.9621,5791.466648
6247,No,6.491881,0,69697.68,9,1,No,Month-to-month,Yes,57.78133,162.497,5649.03958
6248,No,7.498323,0,20797.96,12,1,No,Month-to-month,Yes,48.16091,139.9861,4332.356783
6249,No,13.58853,2,8103.04,17,1,No,Two Year,Yes,61.93975,172.4624,5534.772119
6250,No,12.70019,1,72212.97,12,1,Yes,Two Year,No,52.40318,230.1051,4866.033533
6251,No,10.55385,0,26118.87,11,0,No,One year,No,50.47035,212.6228,5185.798642
6252,No,9.330945,0,15279.99,9,1,No,Month-to-month,No,64.49909,149.9778,5645.047981
6253,No,10.68312,0,54172.57,12,1,No,Month-to-month,No,56.12428,137.4392,4866.05903
6254,No,10.94596,0,31397.21,8,1,No,Two Year,No,51.98679,162.4713,4723.305276
6255,No,4.192635,0,33016.71,10,0,No,Month-to-month,No,51.4203,159.983,4399.187338
6256,No,10.33083,0,38768.11,16,0,No,Two Year,No,57.04917,104.9629,4856.597445
6257,No,9.037386,1,38323.22,14,1,No,One year,Yes,71.44432,202.4433,6321.838223
6258,No,12.35108,0,98376.58,8,0,No,Month-to-month,No,66.2885,114.9728,5616.349749
6259,No,16.23738,0,21714.62,8,4,No,Two Year,No,67.37641,104.9643,6158.129487
6260,No,10.08506,1,16085.27,11,0,No,Two Year,Yes,50.62647,192.4404,4576.841874
6261,No,10.20337,1,66710.72,12,0,Yes,Month-to-month,No,69.15975,127.4421,6189.656421
6262,No,12.49001,0,12115.07,8,0,No,Month-to-month,No,64.34541,197.6288,5925.795152
6263,No,8.421281,0,51856.16,12,0,No,Month-to-month,No,67.93831,202.65,6515.886968
6264,No,9.817537,0,64898.67,7,0,No,One year,Yes,47.56406,207.4673,4364.095122
6265,No,9.231955,0,24939.72,10,1,No,Two Year,Yes,55.70975,182.497,4899.723365
6266,No,8.654489,1,51471.68,18,3,No,Month-to-month,Yes,56.64842,147.4564,5289.66919
6267,No,11.6124,0,120864.5,17,0,No,Two Year,No,63.52047,182.447,5789.828433
6268,No,10.99992,0,22856.17,13,1,No,Month-to-month,No,66.88132,172.4579,5927.204235
6269,No,6.556398,0,90643.01,10,2,No,One year,No,51.95172,139.9512,4888.502724
6270,No,10.15084,0,11160.15,8,1,No,Month-to-month,Yes,63.73429,232.6378,6334.652427
6271,No,11.74732,0,28502.49,16,0,No,Month-to-month,No,59.55192,129.9915,5800.854441
6272,No,3.835601,0,72149.15,8,2,Yes,Month-to-month,No,66.97309,127.4738,6269.834827
6273,No,9.528274,0,36311.55,18,2,No,Two Year,No,54.67507,162.4689,4770.483341
6274,No,9.948212,0,26041.24,12,1,No,Two Year,Yes,49.64838,192.4404,4558.993397
6275,No,13.4341,1,85403.93,10,0,Yes,Month-to-month,No,49.21371,152.4441,4808.350315
6276,No,7.812935,1,56932.4,14,2,No,One year,No,68.59602,159.9512,5770.359583
6277,No,6.515515,0,28826.4,10,1,No,Month-to-month,No,51.42362,104.9629,4522.06926
6278,No,13.87808,2,49512.78,9,0,No,Month-to-month,Yes,69.50311,184.9853,6201.748972
6279,No,12.11232,1,36867.42,12,2,No,Month-to-month,No,59.51823,139.9349,5583.509795
6280,No,12.7889,0,91141.47,17,1,No,One year,No,66.67672,137.4616,5846.298734
6281,Yes,8.954105,2,75507.18,11,0,No,Month-to-month,Yes,59.00106,240.1149,5367.063694
6282,No,12.18553,0,14664.53,14,2,No,Two Year,Yes,70.03292,169.9741,6044.796713
6283,No,14.55059,0,32364.17,16,2,No,Month-to-month,Yes,44.61375,169.9447,3939.000784
6284,No,11.36732,0,52982.0,13,0,No,One year,Yes,68.22903,144.9607,5699.245355
6285,No,8.790502,1,119415.5,11,5,No,Month-to-month,Yes,64.80406,162.4818,5821.56031
6286,No,9.704987,1,38365.83,13,1,No,Month-to-month,No,45.28275,207.6094,4357.22211
6287,No,5.108637,0,29877.9,12,3,No,Month-to-month,No,69.83346,174.9755,6166.889012
6288,No,11.42327,0,36514.64,17,2,No,Month-to-month,Yes,64.29998,232.6378,6217.92046
6289,No,9.019978,0,21043.89,14,1,No,Two Year,Yes,58.86869,152.5104,5686.767897
6290,No,9.020394,0,32666.7,12,2,No,Month-to-month,No,59.33259,112.4551,4930.400921
6291,No,6.9305,0,7234.69,13,1,No,Two Year,Yes,60.63668,229.9931,5444.798489
6292,No,12.40024,0,25575.05,12,0,No,Month-to-month,Yes,68.60055,182.4833,6003.332389
6293,No,11.34392,0,10715.15,10,0,No,One year,Yes,65.2477,152.4624,6279.052879
6294,Yes,10.74555,0,49081.31,16,2,Yes,Month-to-month,Yes,49.22663,277.6375,4674.111818
6295,No,17.15258,0,27770.71,11,2,Yes,Month-to-month,No,71.20584,207.6094,6492.293148
6296,No,8.408516,2,40076.2,19,2,No,Month-to-month,Yes,67.57266,159.9794,6280.164053
6297,No,8.998522,0,11182.43,14,2,No,Month-to-month,No,66.66711,222.6143,6466.569641
6298,No,9.8349,0,99873.57,20,2,No,Month-to-month,No,55.76858,187.6422,5150.603073
6299,No,9.772328,1,50268.03,13,2,No,Month-to-month,Yes,61.64252,277.6513,5879.612124
6300,No,17.25284,0,75687.95,16,2,No,Two Year,Yes,70.25446,164.9853,6988.657427
6301,No,13.8729,0,104558.0,8,0,No,Month-to-month,No,54.7248,139.9979,4756.821939
6302,No,13.54491,0,43527.2,15,0,No,Month-to-month,No,60.59761,149.9778,5147.770743
6303,No,11.9571,0,15818.64,9,0,No,Month-to-month,No,63.00356,129.9778,5843.648096
6304,No,5.103123,1,24482.09,16,2,No,Two Year,No,46.8684,127.4421,4647.988168
6305,No,10.85535,0,101771.0,11,1,No,Two Year,Yes,68.17349,112.4844,5838.7225
6306,Yes,9.403607,1,48607.71,12,1,No,Month-to-month,Yes,53.18909,220.1478,5095.592017
6307,No,15.15802,3,25532.76,12,0,No,Two Year,No,66.21435,129.995,5689.932511
6308,No,12.09466,1,7649.73,10,1,No,Month-to-month,No,62.32241,92.48802,5114.306191
6309,No,12.40041,0,22686.88,7,1,No,Month-to-month,Yes,59.42279,217.4702,5375.898345
6310,No,12.67826,1,50066.53,14,0,No,Month-to-month,No,45.22375,137.4392,4048.902387
6311,No,13.54553,0,26387.48,14,1,No,Two Year,Yes,63.87447,204.961,5901.372906
6312,No,10.40023,0,29774.74,5,1,No,Month-to-month,No,60.72645,187.6094,5849.257593
6313,No,7.558605,1,48976.94,15,0,No,Month-to-month,No,42.68533,104.9643,4073.021384
6314,No,10.56832,0,7956.61,14,1,Yes,Month-to-month,No,41.0181,129.9621,4316.919681
6315,No,11.09005,0,29957.55,13,1,No,Month-to-month,No,48.25774,114.9976,4227.212401
6316,No,12.37397,2,12319.63,15,2,No,Month-to-month,No,59.48902,92.48802,4859.191572
6317,No,11.64449,1,59737.6,14,1,No,Month-to-month,No,44.65571,174.9699,4553.786746
6318,No,9.378955,0,15037.87,11,0,No,Month-to-month,No,65.08131,114.9728,5291.934219
6319,No,12.05686,0,34635.21,12,1,No,Month-to-month,No,68.18425,152.4441,6591.238553
6320,No,13.50203,2,42113.14,13,2,Yes,Two Year,No,66.65664,105.011,5616.475997
6321,No,7.117716,1,31647.65,1,0,Yes,Two Year,No,54.01597,149.9483,4598.720266
6322,No,10.25523,0,31517.51,12,1,No,One year,Yes,57.76658,192.4404,5250.409842
6323,No,16.97035,1,65583.82,12,1,No,Two Year,No,67.09561,197.6288,6098.13029
6324,No,10.30488,2,70152.92,8,0,No,Two Year,No,63.27315,200.1323,6259.103852
6325,No,12.89447,0,37258.51,17,0,No,Month-to-month,Yes,68.46135,149.9776,5819.382147
6326,No,14.48232,1,67872.22,12,1,Yes,Month-to-month,No,53.02286,129.9915,5149.296023
6327,No,10.35181,1,12456.09,13,0,Yes,One year,Yes,71.36043,262.6106,6538.478003
6328,No,10.0299,0,42754.88,11,0,No,Two Year,Yes,70.68154,227.4754,6321.473272
6329,No,12.39276,0,41074.27,16,2,No,Month-to-month,No,55.11933,187.4847,5052.938652
6330,No,6.474834,1,28216.6,15,1,Yes,One year,Yes,68.03514,137.4698,6150.907768
6331,No,11.07606,0,31033.83,3,3,No,One year,Yes,57.29968,167.4564,5064.686588
6332,No,9.799426,1,52290.12,13,0,No,Month-to-month,Yes,69.48178,172.4624,6035.567594
6333,No,15.11605,0,22711.6,14,1,Yes,Two Year,No,69.27984,159.9512,5817.831567
6334,No,9.481086,0,17766.54,10,0,No,Month-to-month,No,53.06256,232.6228,5011.057255
6335,No,15.3328,1,84123.33,6,1,No,Month-to-month,No,69.69884,200.1185,6731.618169
6336,No,13.2872,0,85844.61,6,0,No,Month-to-month,Yes,60.07014,195.0062,5338.013529
6337,No,13.64304,0,99342.82,8,2,No,Month-to-month,Yes,63.1308,204.9496,5477.999845
6338,No,16.10876,0,13397.57,11,1,No,Month-to-month,Yes,63.63312,192.4567,5433.979472
6339,No,16.17011,0,21939.33,13,1,No,Month-to-month,No,67.33827,117.4872,6127.89199
6340,No,10.26124,0,28644.87,14,1,No,One year,No,50.56908,132.466,4926.848896
6341,No,10.80053,1,38158.54,15,1,No,Month-to-month,No,45.95837,159.965,4106.326096
6342,No,12.48949,0,97916.45,10,1,No,Two Year,Yes,59.05725,242.6106,5888.86414
6343,No,15.72132,1,78311.31,18,0,No,Month-to-month,No,66.99471,117.4392,6121.797944
6344,No,8.529407,0,53937.51,12,0,No,Month-to-month,Yes,62.87291,144.9607,5372.574608
6345,No,13.7799,0,7504.8,16,2,No,Two Year,No,57.57488,222.6362,5313.394028
6346,No,6.126329,4,48852.05,9,1,No,Month-to-month,No,39.93768,172.4579,3796.013665
6347,No,7.558483,1,41417.8,13,0,No,One year,No,37.86885,187.6094,4108.101249
6348,Yes,9.739276,0,14148.82,17,0,No,Month-to-month,Yes,67.95345,242.6106,6576.137248
6349,No,7.677464,1,50898.88,7,0,No,Two Year,Yes,46.08155,149.9913,4259.291587
6350,No,12.48146,0,32937.96,9,1,No,Two Year,Yes,66.67669,202.4433,5853.398686
6351,No,9.211433,0,105425.1,12,1,No,Two Year,Yes,45.26675,207.4811,4172.285397
6352,No,8.279719,0,25314.39,16,0,No,Two Year,No,63.72195,187.4847,5624.671786
6353,No,9.984088,0,33970.73,16,0,No,Month-to-month,Yes,64.32344,167.4564,5640.198172
6354,No,13.7578,0,6464.45,11,4,No,Month-to-month,Yes,60.48709,197.4945,5504.661312
6355,No,14.31982,0,45289.33,11,2,No,Month-to-month,Yes,62.56252,194.9882,5784.798117
6356,No,9.262147,0,17055.76,11,0,No,Month-to-month,Yes,42.64008,147.4713,3948.148041
6357,No,9.434403,1,16584.87,11,4,No,Two Year,No,71.79316,124.9781,5921.002929
6358,Yes,4.802492,0,11327.01,10,1,No,Month-to-month,Yes,71.41919,204.9634,6430.118112
6359,No,7.829328,2,48137.72,6,1,No,Month-to-month,No,69.32269,152.4742,6410.828016
6360,No,11.58716,0,79298.31,11,1,No,Two Year,No,67.4011,152.4579,6322.394651
6361,Yes,7.57603,0,45572.07,10,0,Yes,Month-to-month,Yes,46.37208,240.1149,4435.063306
6362,No,13.02596,0,51233.97,8,1,No,Month-to-month,Yes,60.46139,192.4404,5430.596567
6363,No,8.076837,0,47312.43,10,0,No,Month-to-month,No,60.80077,117.4835,5311.260793
6364,No,10.31027,0,20477.49,12,1,No,One year,Yes,65.32231,187.4974,6228.197573
6365,No,9.128373,1,26141.69,16,1,No,Two Year,No,71.1184,207.6094,6377.657916
6366,No,7.172961,0,16382.76,10,2,No,Month-to-month,No,71.89548,139.9512,6510.261516
6367,No,11.56957,3,19153.88,14,0,No,One year,No,57.18666,207.6094,5195.500799
6368,No,11.24384,0,13463.55,13,0,No,One year,Yes,53.4946,175.0062,5083.028968
6369,No,7.069018,0,26369.97,8,2,Yes,One year,No,65.44679,232.6228,6116.195461
6370,No,3.992429,1,32183.92,5,1,Yes,Month-to-month,No,46.30752,127.475,3866.67814
6371,No,6.622175,0,46037.64,12,0,No,Month-to-month,No,55.94357,147.4421,4719.805869
6372,No,5.899791,0,38143.8,8,3,No,Month-to-month,No,71.51954,230.1051,6397.453541
6373,No,12.01031,0,47658.35,5,1,No,Two Year,Yes,62.88109,137.4684,5470.575506
6374,No,9.96723,0,21355.46,9,0,No,Month-to-month,Yes,66.41154,192.4885,5872.762953
6375,No,12.68653,0,78080.83,13,0,No,Two Year,Yes,66.07472,217.4725,5819.356258
6376,No,3.21461,0,27400.85,9,0,No,Month-to-month,No,48.98746,142.4827,4786.931622
6377,No,7.511184,1,52053.5,9,1,No,Two Year,Yes,63.43732,195.0062,5527.711581
6378,No,11.26656,0,85485.62,14,2,No,Month-to-month,Yes,50.62544,115.0021,4203.629126
6379,No,10.4229,0,56497.63,10,1,No,Two Year,No,44.59308,182.4608,4176.013803
6380,No,11.55712,1,63252.08,9,1,Yes,One year,No,66.31632,225.1457,6741.094654
6381,No,15.4974,1,5609.56,12,1,No,Month-to-month,No,62.25247,182.4608,5696.625474
6382,No,9.594627,1,79846.11,9,0,Yes,Month-to-month,Yes,60.91248,240.1149,5487.492711
6383,No,9.640534,0,33211.59,13,1,No,Month-to-month,No,44.58913,222.65,4233.959568
6384,No,12.58464,0,102544.2,14,0,No,Month-to-month,No,49.26183,129.9483,4630.380688
6385,No,7.685325,1,39464.48,12,0,No,Month-to-month,No,52.68582,210.1518,4878.104493
6386,No,6.200468,0,16044.85,9,0,Yes,Month-to-month,No,65.67297,117.4872,5761.616471
6387,No,15.00434,0,39231.3,18,0,No,One year,Yes,45.29142,162.5005,4021.274223
6388,No,2.104824,0,70043.78,15,2,No,Two Year,No,64.47686,152.4742,6218.382624
